protein_id,motif_ac,start_pos,end_pos,score,length
Q02763,PS00107,830,855,,26
Q02763,PS00109,960,972,,13
Q02833,PS50200,6,89,0,84
Q02952,PS51893,607,627,0,21
Q02952,PS51893,756,776,0,21
Q02952,PS51893,801,821,0,21
Q03014,PS50071,135,195,0,61
Q03014,PS00027,170,193,,24
Q03164,PS00354,170,181,,12
Q03164,PS51058,1147,1195,0,49
Q03164,PS50016,1431,1482,0,52
Q03164,PS01359,1434,1501,,68
Q03164,PS01359,1448,1530,,83
Q03164,PS50016,1479,1533,0,55
Q03164,PS01300,1556,1578,,23
Q03164,PS01359,1556,1624,,69
Q03164,PS50016,1566,1627,0,62
Q03164,PS50014,1635,1765,0,131
Q03164,PS51805,1870,1978,0,109
Q03164,PS51542,2018,2074,0,57
Q03164,PS00018,2884,2896,,13
Q03164,PS51543,3666,3747,0,82
Q03164,PS50280,3829,3945,0,117
Q03164,PS50868,3953,3969,0,17
Q03405,PS00983,24,67,,44
Q03405,PS00983,116,169,,54
Q03405,PS00983,215,269,,55
Q03426,PS00627,137,148,,12
Q03431,PS50227,47,174,0,128
Q03431,PS00649,108,132,,25
Q03431,PS50261,187,463,0,277
Q03431,PS00650,451,466,,16
Q03468,PS51192,519,695,0,177
Q03468,PS51194,843,1002,0,160
Q03518,PS50929,189,470,0,282
Q03518,PS50893,503,742,0,240
Q03518,PS00211,643,657,,15
Q03933,PS00434,49,73,,25
Q03989,PS51011,55,147,0,93
Q04206,PS50254,16,190,0,175
Q04206,PS01204,34,40,,7
Q04323,PS50030,1,42,0,42
Q04323,PS50033,209,291,0,83
Q04837,PS50935,30,141,0,112
Q05048,PS50082,104,138,0,35
Q05048,PS50294,104,431,0,328
Q05048,PS50082,169,210,0,42
Q05048,PS50082,258,299,0,42
Q05048,PS50082,309,343,0,35
Q05048,PS00678,321,335,,15
Q05193,PS51718,28,294,0,267
Q05193,PS00410,57,66,,10
Q05193,PS50003,519,625,1,107
Q05193,PS51388,659,750,0,92
Q05209,PS50055,28,293,0,266
Q05209,PS50056,207,284,0,78
Q05209,PS00383,229,239,,11
Q05469,PS01173,647,663,,17
Q05469,PS01174,719,731,,13
Q05682,PS00012,660,675,,16
Q05823,PS50088,24,56,0,33
Q05823,PS50297,24,304,0,281
Q05823,PS50088,58,90,0,33
Q05823,PS50088,91,123,0,33
Q05823,PS50088,124,156,0,33
Q05823,PS50088,167,200,0,34
Q05823,PS50088,201,237,0,37
Q05823,PS50011,365,586,0,222
Q05823,PS51392,589,723,0,135
Q06136,PS00061,173,201,,29
Q06787,PS51641,4,50,0,47
Q06787,PS51641,63,115,0,53
Q06787,PS50084,218,279,0,62
Q06787,PS50084,286,332,0,47
Q07020,PS01106,49,66,,18
Q07343,PS51845,330,659,0,330
Q07343,PS00126,446,457,,12
Q07617,PS50293,209,242,0,34
Q07617,PS50005,242,275,0,34
Q07617,PS50293,242,309,0,68
Q07617,PS50005,276,309,0,34
Q07617,PS50005,445,478,0,34
Q07617,PS50293,452,554,0,103
Q07617,PS50005,487,520,0,34
Q07617,PS50005,521,554,0,34
Q07617,PS50005,623,656,0,34
Q07617,PS50293,623,724,0,102
Q07617,PS50005,657,690,0,34
Q07617,PS50005,691,724,0,34
Q07666,PS50084,171,197,0,27
Q07866,PS50005,213,246,0,34
Q07866,PS50293,213,414,0,202
Q07866,PS01160,238,279,,42
Q07866,PS50005,255,288,0,34
Q07866,PS01160,280,321,,42
Q07866,PS50005,297,330,0,34
Q07866,PS01160,322,363,,42
Q07866,PS50005,339,372,0,34
Q07866,PS01160,364,405,,42
Q07866,PS50005,381,414,0,34
Q07866,PS50005,464,497,0,34
Q07866,PS50293,464,497,0,34
Q07960,PS50191,63,218,0,156
Q07960,PS50238,244,431,0,188
Q08170,PS50102,2,72,0,71
Q08170,PS50102,104,177,0,74
Q08211,PS50137,3,71,0,69
Q08211,PS50137,180,252,0,73
Q08211,PS51192,398,564,0,167
Q08211,PS00690,506,515,,10
Q08211,PS51194,636,809,0,174
Q08257,PS01162,149,170,,22
Q08499,PS51845,386,715,0,330
Q08499,PS00126,502,513,,12
Q08722,PS50835,3,127,0,125
Q08752,PS50072,19,183,0,165
Q08752,PS00170,68,85,,18
Q08752,PS50005,223,256,0,34
Q08752,PS50293,223,256,0,34
Q08752,PS50005,273,306,0,34
Q08752,PS50293,273,340,0,68
Q08752,PS50005,307,340,0,34
Q08945,PS50118,547,615,0,69
Q08AD1,PS50021,222,335,0,114
Q08AD1,PS51508,1349,1483,0,135
Q0VDF9,PS01036,332,346,,15
Q10469,PS51257,1,20,0,20
Q10713,PS00143,97,120,,24
Q12774,PS50010,1174,1358,0,185
Q12774,PS00741,1306,1331,,26
Q12774,PS50003,1390,1502,0,113
Q12774,PS50002,1510,1571,0,62
Q12788,PS50294,62,642,0,581
Q12788,PS50082,105,138,0,34
Q12788,PS00678,124,138,,15
Q12788,PS50082,147,190,0,44
Q12788,PS50082,191,232,0,42
Q12788,PS00678,210,224,,15
Q12788,PS50082,372,413,0,42
Q12788,PS50082,417,449,0,33
Q12788,PS50082,475,506,0,32
Q12788,PS50082,517,558,0,42
Q12788,PS50082,559,600,0,42
Q12802,PS50081,1791,1838,1,48
Q12802,PS00479,1792,1838,,47
Q12802,PS00018,1954,1966,,13
Q12802,PS50010,1994,2191,0,198
Q12802,PS50003,2231,2333,1,103
Q12830,PS50827,240,300,0,61
Q12830,PS50016,390,437,0,48
Q12830,PS01359,393,434,,42
Q12830,PS50016,2867,2918,0,52
Q12830,PS01186,2870,2885,,16
Q12830,PS01359,2870,2915,,46
Q12830,PS50014,2927,3031,0,105
Q12830,PS00633,2949,3006,,58
Q12834,PS50294,197,480,0,284
Q12834,PS50082,222,263,0,42
Q12834,PS50082,305,336,0,32
Q12834,PS00678,373,387,,15
Q12834,PS50082,439,470,0,32
Q12849,PS50102,122,246,0,125
Q12849,PS50102,250,326,0,77
Q12849,PS50102,401,480,0,80
Q12874,PS50171,406,437,0,32
Q12888,PS50172,1724,1848,0,125
Q12888,PS50172,1864,1964,0,101
Q12899,PS50089,16,57,0,42
Q12899,PS50119,97,138,0,42
Q12899,PS50188,295,539,0,245
Q12904,PS50886,151,252,0,102
Q12905,PS51703,24,371,0,348
Q12905,PS50152,61,149,0,89
Q12906,PS51703,5,378,0,374
Q12906,PS50137,398,467,0,70
Q12906,PS50137,524,590,0,67
Q12907,PS51328,52,276,0,225
Q12923,PS51377,3,190,0,188
Q12923,PS50057,572,872,0,301
Q12923,PS50106,1093,1179,0,87
Q12923,PS50106,1368,1453,0,86
Q12923,PS50106,1501,1589,0,89
Q12923,PS50106,1788,1869,0,82
Q12923,PS50106,1883,1966,0,84
Q12923,PS50055,2213,2467,0,255
Q12923,PS50056,2389,2458,0,70
Q12933,PS50089,34,72,0,39
Q12933,PS00518,49,58,,10
Q12933,PS50145,125,170,0,46
Q12933,PS50145,177,233,0,57
Q12933,PS50144,351,496,0,146
Q12955,PS50297,40,815,0,776
Q12955,PS50088,73,105,0,33
Q12955,PS50088,106,138,0,33
Q12955,PS50088,139,171,0,33
Q12955,PS50088,172,195,0,24
Q12955,PS50088,234,266,0,33
Q12955,PS50088,267,299,0,33
Q12955,PS50088,300,332,0,33
Q12955,PS50088,333,365,0,33
Q12955,PS50088,366,398,0,33
Q12955,PS50088,399,431,0,33
Q12955,PS50088,432,464,0,33
Q12955,PS50088,465,497,0,33
Q12955,PS50088,498,530,0,33
Q12955,PS50088,531,563,0,33
Q12955,PS50088,564,596,0,33
Q12955,PS50088,597,629,0,33
Q12955,PS50088,630,662,0,33
Q12955,PS50088,663,695,0,33
Q12955,PS50088,696,728,0,33
Q12955,PS50088,729,761,0,33
Q12955,PS50088,762,794,0,33
Q12955,PS51145,984,1139,0,156
Q12955,PS51145,1141,1288,0,148
Q12955,PS50017,4090,4174,0,85
Q12968,PS50254,415,596,0,182
Q12979,PS50010,91,284,0,194
Q12979,PS00741,232,257,,26
Q12979,PS50003,301,459,1,159
Q12979,PS50004,484,613,0,130
Q12979,PS50238,647,845,0,199
Q13009,PS50003,439,547,1,109
Q13009,PS50898,765,832,0,68
Q13009,PS50106,845,908,0,64
Q13009,PS50010,1040,1234,0,195
Q13009,PS00741,1182,1207,,26
Q13029,PS50280,28,141,0,114
Q13029,PS50157,360,382,0,23
Q13029,PS00028,362,382,,21
Q13029,PS50157,390,412,0,23
Q13029,PS00028,392,412,,21
Q13029,PS50157,483,506,0,24
Q13029,PS00028,485,506,,22
Q13029,PS50157,1134,1161,0,28
Q13029,PS00028,1136,1156,,21
Q13029,PS50157,1162,1185,0,24
Q13029,PS00028,1164,1185,,22
Q13029,PS50157,1191,1214,0,24
Q13029,PS00028,1193,1214,,22
Q13029,PS50157,1455,1482,0,28
Q13042,PS50005,130,163,0,34
Q13042,PS50293,299,512,0,214
Q13042,PS50005,334,367,0,34
Q13042,PS50005,368,401,0,34
Q13042,PS50005,445,478,0,34
Q13042,PS50005,479,512,0,34
Q13098,PS50250,269,431,0,163
Q13099,PS50293,197,305,0,109
Q13099,PS50005,233,266,0,34
Q13099,PS50005,272,305,0,34
Q13099,PS50293,415,687,0,273
Q13099,PS50005,450,483,0,34
Q13099,PS50005,484,517,0,34
Q13099,PS50005,518,551,0,34
Q13099,PS50005,552,585,0,34
Q13099,PS50005,586,619,0,34
Q13099,PS50005,620,653,0,34
Q13099,PS50005,654,687,0,34
Q13112,PS50294,32,208,0,177
Q13112,PS50082,62,103,0,42
Q13112,PS50082,125,166,0,42
Q13112,PS00678,144,158,,15
Q13112,PS50082,167,208,0,42
Q13127,PS50157,159,186,0,28
Q13127,PS50157,276,303,0,28
Q13127,PS50157,304,331,0,28
Q13127,PS50157,332,360,0,29
Q13127,PS50157,361,388,0,28
Q13127,PS50157,1060,1082,0,23
Q13127,PS00028,1062,1082,,21
Q13136,PS50105,878,944,0,67
Q13136,PS50105,970,1027,0,58
Q13136,PS50105,1051,1120,0,70
Q13137,PS51905,419,444,0,26
Q13148,PS50102,104,200,0,97
Q13148,PS50102,191,262,0,72
Q13162,PS51352,79,237,0,159
Q13190,PS50192,263,325,0,63
Q13190,PS00914,269,309,,41
Q13247,PS50102,2,72,0,71
Q13247,PS50102,110,183,0,74
Q13257,PS50815,14,197,0,184
Q13261,PS50923,31,95,0,65
Q13263,PS50089,65,121,0,57
Q13263,PS50119,148,195,0,48
Q13263,PS50119,204,245,0,42
Q13263,PS50016,625,672,0,48
Q13263,PS01359,628,669,,42
Q13263,PS50014,695,799,0,105
Q13277,PS50192,191,253,0,63
Q13277,PS00914,197,237,,41
Q13285,PS51030,10,85,0,76
Q13285,PS00031,13,39,,27
Q13285,PS51843,222,459,0,238
Q13308,PS50835,15,120,0,106
Q13308,PS50835,128,218,0,91
Q13308,PS50835,225,301,0,77
Q13308,PS50835,309,407,0,99
Q13308,PS50835,412,497,0,86
Q13308,PS50835,506,575,0,70
Q13308,PS50835,576,680,0,105
Q13308,PS50011,796,1066,0,271
Q13308,PS00109,926,938,,13
Q13309,PS50181,94,140,0,47
Q13315,PS51189,1940,2566,0,627
Q13315,PS50290,2686,2998,0,313
Q13315,PS00915,2716,2730,,15
Q13315,PS00916,2855,2875,,21
Q13315,PS51190,3024,3056,0,33
Q13324,PS50227,13,102,0,90
Q13324,PS00649,40,65,,26
Q13324,PS50261,116,363,0,248
Q13324,PS00650,351,366,,16
Q13336,PS00079,284,304,,21
Q13347,PS50082,6,47,0,42
Q13347,PS50294,6,225,0,220
Q13347,PS50082,48,89,0,42
Q13347,PS00678,67,81,,15
Q13347,PS50082,184,225,0,42
Q13347,PS50082,281,311,0,31
Q13347,PS50294,281,325,0,45
Q13351,PS50157,279,308,0,30
Q13351,PS00028,281,303,,23
Q13351,PS50157,309,338,0,30
Q13351,PS00028,311,333,,23
Q13351,PS50157,339,362,0,24
Q13351,PS00028,341,361,,21
Q13356,PS51698,35,108,0,74
Q13356,PS50072,285,433,0,149
Q13356,PS00170,316,333,,18
Q13409,PS50294,310,607,0,298
Q13418,PS50297,26,140,0,115
Q13418,PS50088,33,65,0,33
Q13418,PS50088,66,98,0,33
Q13418,PS50088,99,131,0,33
Q13418,PS50011,193,446,0,254
Q13427,PS50072,11,176,0,166
Q13427,PS00170,60,77,,18
Q13428,PS50896,6,38,0,33
Q13435,PS50800,24,58,0,35
Q13438,PS51914,108,230,0,123
Q13439,PS00012,1235,1250,,16
Q13439,PS50913,2168,2215,0,48
Q13464,PS50011,76,338,0,263
Q13464,PS00107,82,105,,24
Q13464,PS00108,194,206,,13
Q13464,PS51285,341,409,0,69
Q13464,PS51860,479,556,0,78
Q13464,PS51859,949,1015,0,67
Q13464,PS50003,1118,1317,0,200
Q13464,PS50081,1228,1281,1,54
Q13470,PS50011,116,377,0,262
Q13470,PS00107,122,148,,27
Q13470,PS00109,241,253,,13
Q13470,PS50002,380,445,0,66
Q13485,PS51075,18,142,0,125
Q13485,PS51076,323,552,0,230
Q13492,PS50942,14,145,0,132
Q13501,PS51745,3,102,0,100
Q13501,PS50135,123,173,0,51
Q13501,PS01357,128,154,,27
Q13501,PS50030,389,434,0,46
Q13523,PS50011,687,1003,0,317
Q13523,PS00108,811,823,,13
Q13526,PS50020,5,39,0,35
Q13526,PS01159,11,37,,27
Q13526,PS50198,52,163,0,112
Q13526,PS01096,103,123,,21
Q13535,PS50077,805,839,0,35
Q13535,PS51189,1640,2185,0,546
Q13535,PS50290,2296,2604,0,309
Q13535,PS00916,2460,2480,,21
Q13535,PS51190,2612,2644,0,33
Q13563,PS50222,750,785,0,36
Q13585,PS50262,45,294,0,250
Q13585,PS00237,114,130,,17
Q13585,PS00134,539,544,,6
Q13608,PS00674,842,860,,19
Q13610,PS50082,252,294,0,43
Q13610,PS50294,252,468,0,217
Q13610,PS00678,272,286,,15
Q13610,PS50082,295,337,0,43
Q13610,PS50082,381,415,0,35
Q13610,PS00678,401,415,,15
Q13620,PS50069,558,786,0,229
Q13620,PS01256,886,913,,28
Q13627,PS50011,159,479,0,321
Q13627,PS00107,165,188,,24
Q13627,PS00108,283,295,,13
Q13685,PS50082,87,129,0,43
Q13685,PS50294,87,434,0,348
Q13685,PS50082,130,171,0,42
Q13685,PS50082,225,252,0,28
Q13685,PS50082,256,297,0,42
Q13685,PS50082,354,395,0,42
Q13685,PS00678,373,387,,15
Q13685,PS50082,396,434,0,39
Q13686,PS51471,208,347,0,140
Q13740,PS50835,125,234,0,110
Q13740,PS50835,245,328,0,84
Q13740,PS50835,347,409,0,63
Q13740,PS50835,416,501,0,86
Q13823,PS51721,207,368,0,162
Q13835,PS50176,287,314,0,28
Q13835,PS50176,329,372,0,44
Q13835,PS50176,595,623,0,29
Q13838,PS51195,45,73,0,29
Q13838,PS51192,76,249,0,174
Q13838,PS51194,261,422,0,162
Q13867,PS00139,67,78,,12
Q13873,PS50011,203,504,0,302
Q13873,PS00107,209,230,,22
Q13886,PS50157,143,172,0,30
Q13886,PS00028,145,167,,23
Q13886,PS50157,173,202,0,30
Q13886,PS00028,175,197,,23
Q13886,PS50157,203,230,0,28
Q13886,PS00028,205,225,,21
Q13887,PS50157,373,402,0,30
Q13887,PS00028,375,397,,23
Q13887,PS50157,403,432,0,30
Q13887,PS00028,405,427,,23
Q13887,PS50157,433,457,0,25
Q13887,PS00028,435,455,,21
Q13907,PS51462,49,199,0,151
Q14002,PS50835,146,233,0,88
Q14008,PS50077,440,478,0,39
Q14019,PS51263,2,130,0,129
Q14061,PS51808,23,63,0,41
Q14118,PS51699,603,712,0,110
Q14119,PS50157,74,101,0,28
Q14119,PS00028,76,96,,21
Q14119,PS50157,174,201,0,28
Q14119,PS00028,176,196,,21
Q14119,PS50157,202,226,0,25
Q14119,PS00028,204,224,,21
Q14119,PS50157,232,260,0,29
Q14119,PS00028,234,255,,22
Q14119,PS50157,261,288,0,28
Q14119,PS00028,263,283,,21
Q14126,PS50268,70,159,0,90
Q14126,PS00232,147,157,,11
Q14126,PS50268,160,272,0,113
Q14126,PS00232,260,270,,11
Q14126,PS50268,282,393,0,112
Q14126,PS50268,392,499,0,108
Q14126,PS00232,487,497,,11
Q14134,PS50119,220,260,0,41
Q14137,PS50082,409,450,0,42
Q14137,PS50294,409,450,0,42
Q14137,PS00678,428,442,,15
Q14137,PS50294,575,746,0,172
Q14137,PS50082,659,689,0,31
Q14140,PS51053,33,80,0,48
Q14145,PS50097,77,149,0,73
Q14149,PS51050,404,454,0,51
Q14152,PS50250,315,498,0,184
Q14160,PS51450,37,58,0,22
Q14160,PS51450,60,81,0,22
Q14160,PS51450,83,104,0,22
Q14160,PS51450,106,127,0,22
Q14160,PS51450,152,174,0,23
Q14160,PS51450,175,197,0,23
Q14160,PS51450,198,219,0,22
Q14160,PS51450,221,243,0,23
Q14160,PS51450,244,265,0,22
Q14160,PS51450,290,312,0,23
Q14160,PS51450,313,334,0,22
Q14160,PS51450,336,357,0,22
Q14160,PS51450,359,381,0,23
Q14160,PS50106,728,815,0,88
Q14160,PS50106,862,950,0,89
Q14160,PS50106,1004,1093,0,90
Q14160,PS50106,1100,1188,0,89
Q14166,PS51221,300,644,0,345
Q14190,PS50888,1,53,0,53
Q14190,PS50112,77,149,0,73
Q14190,PS50112,233,288,0,56
Q14190,PS51302,336,667,0,332
Q14203,PS00845,48,79,,32
Q14203,PS50245,48,90,0,43
Q14204,PS00639,2216,2226,,11
Q14247,PS51090,80,116,0,37
Q14247,PS51090,117,153,0,37
Q14247,PS51090,154,190,0,37
Q14247,PS51090,191,227,0,37
Q14247,PS51090,228,264,0,37
Q14247,PS51090,265,301,0,37
Q14247,PS51090,302,324,0,23
Q14247,PS50002,492,550,0,59
Q14258,PS50089,13,54,0,42
Q14258,PS00518,28,37,,10
Q14258,PS50188,439,630,0,192
Q14296,PS51286,477,535,0,59
Q14318,PS50059,120,204,0,85
Q14318,PS50005,272,305,0,34
Q14318,PS50293,272,339,0,68
Q14318,PS50005,306,339,0,34
Q14469,PS50888,34,91,0,58
Q14469,PS51054,110,143,0,34
Q14494,PS50217,654,717,0,64
Q14494,PS00036,659,674,,16
Q14511,PS50002,3,65,0,63
Q14527,PS51192,435,606,0,172
Q14527,PS50089,760,801,0,42
Q14527,PS00518,775,784,,10
Q14527,PS51194,837,996,0,160
Q14562,PS50126,265,336,0,72
Q14562,PS00211,313,327,,15
Q14562,PS51192,575,738,0,164
Q14562,PS00690,680,689,,10
Q14562,PS51194,756,936,0,181
Q14566,PS50051,346,552,0,207
Q14566,PS00847,455,463,,9
Q14596,PS51745,4,85,0,82
Q14596,PS50135,212,264,0,53
Q14596,PS01357,217,243,,27
Q14596,PS50030,913,957,0,45
Q14626,PS50835,27,110,0,84
Q14626,PS50853,112,219,0,108
Q14626,PS01354,216,258,,43
Q14626,PS50853,220,317,0,98
Q14627,PS50853,34,134,0,101
Q14627,PS50853,139,235,0,97
Q14627,PS01356,153,184,,32
Q14627,PS50853,240,333,0,94
Q14653,PS51507,5,111,0,107
Q14653,PS00601,26,58,,33
Q14676,PS50006,54,100,1,47
Q14676,PS50172,1892,1970,0,79
Q14677,PS50942,16,149,0,134
Q14678,PS50297,1155,1320,0,166
Q14678,PS50088,1161,1183,0,23
Q14678,PS50088,1233,1265,0,33
Q14678,PS50088,1266,1287,0,22
Q14680,PS50011,11,263,0,253
Q14680,PS00107,17,40,,24
Q14680,PS00108,128,140,,13
Q14680,PS50032,602,651,0,50
Q14690,PS50126,83,171,0,89
Q14690,PS50126,187,258,0,72
Q14690,PS50126,281,346,0,66
Q14690,PS50126,365,436,0,72
Q14690,PS50126,453,522,0,70
Q14690,PS50126,542,611,0,70
Q14690,PS50126,636,707,0,72
Q14690,PS50126,729,798,0,70
Q14690,PS50126,1036,1109,0,74
Q14690,PS50126,1149,1222,0,74
Q14690,PS50126,1230,1298,0,69
Q14690,PS50126,1324,1396,0,73
Q14690,PS50293,1691,1794,0,104
Q14692,PS51714,80,245,0,166
Q14694,PS50235,415,795,0,381
Q14694,PS00972,416,431,,16
Q14694,PS00973,732,750,,19
Q14739,PS01017,362,377,,16
Q14739,PS01018,579,602,,24
Q14764,PS51224,4,54,0,51
Q14764,PS51224,56,116,0,61
Q14764,PS51224,117,169,0,53
Q14764,PS00018,131,143,,13
Q14764,PS51224,170,222,0,53
Q14764,PS51224,223,277,0,55
Q14764,PS51224,279,327,0,49
Q14764,PS51224,328,383,0,56
Q14764,PS51224,384,437,0,54
Q14781,PS50013,12,70,0,59
Q14781,PS00598,29,49,,21
Q147X3,PS51186,214,362,0,149
Q14807,PS50067,43,368,0,326
Q14807,PS00411,268,279,,12
Q14849,PS51439,46,217,0,172
Q14849,PS50848,248,443,0,196
Q14872,PS50157,140,169,0,30
Q14872,PS00028,142,164,,23
Q14872,PS50157,170,199,0,30
Q14872,PS00028,172,194,,23
Q14872,PS50157,200,229,0,30
Q14872,PS00028,202,224,,23
Q14872,PS50157,229,258,0,30
Q14872,PS00028,231,253,,23
Q14872,PS50157,259,288,0,30
Q14872,PS00028,261,283,,23
Q14872,PS50157,289,318,0,30
Q14872,PS00028,291,313,,23
Q14934,PS50254,401,582,0,182
Q14974,PS50166,21,101,0,81
Q14974,PS50077,409,446,0,38
Q149M9,PS50082,864,905,0,42
Q149M9,PS50294,864,1037,0,174
Q149M9,PS00678,883,897,,15
Q149M9,PS50082,906,947,0,42
Q149M9,PS50082,1124,1165,0,42
Q149M9,PS50294,1124,1251,0,128
Q149M9,PS50082,1384,1418,0,35
Q149M9,PS50294,1384,1470,0,87
Q149M9,PS00678,1403,1417,,15
Q14C86,PS50018,147,385,0,239
Q14C86,PS51205,1338,1478,0,141
Q14CX7,PS50293,21,146,0,126
Q14CZ7,PS51286,591,649,0,59
Q15006,PS50005,87,120,0,34
Q15006,PS50293,87,225,0,139
Q15006,PS50005,155,188,0,34
Q15008,PS50250,193,361,0,169
Q15018,PS50249,3,149,0,147
Q15020,PS50102,704,782,0,79
Q15020,PS50102,801,878,0,78
Q15022,PS00028,450,471,,22
Q15029,PS51722,127,409,0,283
Q15040,PS50957,23,202,0,180
Q15046,PS50862,244,575,0,332
Q15048,PS00136,120,130,,11
Q15049,PS00527,84,106,,23
Q15058,PS50067,358,701,0,344
Q15058,PS00411,597,608,,12
Q15075,PS50157,41,69,0,29
Q15075,PS00028,43,64,,22
Q15075,PS50178,1352,1410,0,59
Q15080,PS50195,19,140,0,122
Q15080,PS50002,170,229,0,60
Q15080,PS51745,237,329,0,93
Q15084,PS51352,2,133,0,132
Q15084,PS00194,47,65,,19
Q15084,PS51352,154,287,0,134
Q15084,PS00194,182,200,,19
Q15084,PS00014,437,440,,4
Q15109,PS50835,31,116,0,86
Q15109,PS50835,124,221,0,98
Q15109,PS50835,227,317,0,91
Q15109,PS00290,299,305,,7
Q15125,PS51751,61,204,0,144
Q15149,PS50021,179,282,0,104
Q15149,PS00019,181,190,,10
Q15149,PS00020,254,278,,25
Q15149,PS50021,295,400,0,106
Q15149,PS50002,941,998,0,58
Q15154,PS00559,575,610,,36
Q15185,PS51203,1,90,0,90
Q15269,PS50294,140,225,0,86
Q15269,PS50294,284,580,0,297
Q15269,PS50082,369,401,0,33
Q15269,PS00678,388,402,,15
Q15269,PS50082,411,452,0,42
Q15269,PS50082,497,530,0,34
Q15269,PS00678,516,530,,15
Q15291,PS50294,36,103,0,68
Q15291,PS50082,62,103,0,42
Q15311,PS50238,192,380,0,189
Q15319,PS51179,179,256,0,78
Q15319,PS00035,197,209,,13
Q15319,PS00465,224,237,,14
Q15319,PS50071,272,332,0,61
Q15319,PS00027,307,330,,24
Q15326,PS52014,6,82,0,77
Q15326,PS50016,100,148,0,49
Q15326,PS01359,103,145,,43
Q15326,PS50014,149,255,0,107
Q15326,PS50812,280,331,0,52
Q15326,PS01360,563,598,,36
Q15326,PS50865,563,598,0,36
Q15327,PS50297,127,291,0,165
Q15327,PS50088,152,184,0,33
Q15327,PS50088,185,217,0,33
Q15327,PS50088,218,250,0,33
Q15327,PS50088,251,283,0,33
Q15363,PS50866,30,112,0,83
Q15382,PS51421,2,184,0,183
Q15392,PS51387,58,234,0,177
Q15393,PS00290,287,293,,7
Q15397,PS50303,137,510,0,374
Q15397,PS50302,164,200,0,37
Q15397,PS50302,201,236,0,36
Q15397,PS50302,350,385,0,36
Q15397,PS50302,424,460,0,37
Q15397,PS50302,493,531,0,39
Q15427,PS50102,13,91,0,79
Q15427,PS50102,100,179,0,80
Q15428,PS50171,54,84,0,31
Q15459,PS50128,52,94,0,43
Q15459,PS50128,166,208,0,43
Q15459,PS50053,707,790,0,84
Q15466,PS51843,16,257,0,242
Q15477,PS51192,319,475,0,157
Q15477,PS51194,585,755,0,171
Q15554,PS51294,484,541,0,58
Q155Q3,PS50021,20,127,0,108
Q155Q3,PS50841,600,680,0,81
Q15628,PS50017,215,305,0,91
Q15643,PS50913,1774,1823,0,50
Q15648,PS00012,1240,1255,,16
Q15648,PS00627,1243,1254,,12
Q15654,PS50023,277,335,0,59
Q15654,PS00478,279,314,,36
Q15654,PS50023,337,397,0,61
Q15654,PS00478,339,372,,34
Q15654,PS50023,400,467,0,68
Q15691,PS50021,14,116,0,103
Q15691,PS51230,185,255,0,71
Q15699,PS50071,130,190,0,61
Q15699,PS00027,165,188,,24
Q15699,PS50803,306,319,0,14
Q15714,PS01289,988,1004,,17
Q15744,PS50217,204,267,0,64
Q15746,PS50835,33,122,0,90
Q15746,PS50835,161,249,0,89
Q15746,PS50835,414,503,0,90
Q15746,PS50835,514,599,0,86
Q15746,PS50835,620,711,0,92
Q15746,PS50835,721,808,0,88
Q15746,PS50835,1098,1186,0,89
Q15746,PS50835,1238,1326,0,89
Q15746,PS50853,1334,1426,0,93
Q15746,PS50011,1464,1719,0,256
Q15746,PS00107,1470,1493,,24
Q15746,PS00108,1581,1593,,13
Q15746,PS50835,1809,1898,0,90
Q15762,PS50835,4,110,0,107
Q15762,PS50835,135,239,0,105
Q15785,PS50005,9,42,0,34
Q15785,PS50293,9,118,0,110
Q15785,PS50005,85,118,0,34
Q15785,PS50005,193,226,0,34
Q15785,PS50293,193,294,0,102
Q15785,PS50005,227,260,0,34
Q15785,PS50005,261,294,0,34
Q15788,PS50888,23,80,0,58
Q15788,PS50112,109,180,0,72
Q15814,PS51329,171,323,0,153
Q15831,PS50011,49,309,0,261
Q15831,PS00107,55,78,,24
Q15831,PS00108,172,184,,13
Q15836,PS50892,14,74,0,61
Q15836,PS00417,32,51,,20
Q15843,PS50053,1,76,0,76
Q15843,PS00299,27,52,,26
Q15916,PS50097,33,97,0,65
Q15916,PS00018,154,166,,13
Q15916,PS50157,301,323,0,23
Q15916,PS00028,303,323,,21
Q15916,PS50157,326,353,0,28
Q15916,PS00028,328,348,,21
Q15916,PS50157,354,381,0,28
Q15916,PS00028,356,376,,21
Q15916,PS50157,382,405,0,24
Q15916,PS00028,384,405,,22
Q15942,PS50023,382,441,0,60
Q15942,PS00478,384,419,,36
Q15942,PS50023,442,502,0,61
Q15942,PS00478,444,477,,34
Q15942,PS50023,503,572,0,70
Q16082,PS01031,55,163,0,109
Q16186,PS51917,18,131,0,114
Q16186,PS51916,277,391,0,115
Q16236,PS50217,497,560,0,64
Q16236,PS00036,502,517,,16
Q16584,PS50002,41,105,0,65
Q16584,PS50011,117,379,0,263
Q16584,PS00107,123,144,,22
Q16584,PS00108,237,249,,13
Q16595,PS50810,90,198,0,109
Q16595,PS01344,144,158,,15
Q16613,PS51186,35,194,0,160
Q16617,PS01221,18,46,,29
Q16625,PS51225,60,269,0,210
Q16625,PS51980,414,522,0,109
Q16629,PS50102,11,84,0,74
Q16629,PS50158,105,119,0,15
Q16637,PS50304,91,151,0,61
Q16643,PS51263,3,134,0,132
Q16666,PS50824,1,88,0,88
